
=== TestCase9 case9\fail1\basic-1 Fail execution 1 ===
{traceId=582354643993a22b, spanId=582354643993a22b, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516884891761000, }
{traceId=a36971d06c2048ac, spanId=633a182a3703d28d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=8af2701e70964c93, timestamp=1516884897461000, }
{traceId=a36971d06c2048ac, spanId=633a182a3703d28d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=8af2701e70964c93, timestamp=1516884897465000, }
{traceId=a36971d06c2048ac, spanId=633a182a3703d28d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":7,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=8af2701e70964c93, timestamp=1516884897467000, }
{traceId=a36971d06c2048ac, spanId=8af2701e70964c93, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=05641c52d8eb01d7, timestamp=1516884897468000, }
{traceId=a36971d06c2048ac, spanId=8af2701e70964c93, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":7,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=05641c52d8eb01d7, timestamp=1516884897470500, }
{traceId=a36971d06c2048ac, spanId=05641c52d8eb01d7, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=c0c69d8020589940, timestamp=1516884897471500, }
{traceId=a36971d06c2048ac, spanId=05641c52d8eb01d7, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":5,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=c0c69d8020589940, timestamp=1516884897473500, }
{traceId=a36971d06c2048ac, spanId=897e9d30e7a9c2ab, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=c0c69d8020589940, timestamp=1516884897474500, }
{traceId=a36971d06c2048ac, spanId=897e9d30e7a9c2ab, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=c0c69d8020589940, timestamp=1516884897476000, }
{traceId=a36971d06c2048ac, spanId=897e9d30e7a9c2ab, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=c0c69d8020589940, timestamp=1516884897480000, }
{traceId=a36971d06c2048ac, spanId=897e9d30e7a9c2ab, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":7,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=c0c69d8020589940, timestamp=1516884897481500, }
{traceId=a36971d06c2048ac, spanId=5574e3a8d0ca1f8b, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=c0c69d8020589940, timestamp=1516884897483500, }
{traceId=a36971d06c2048ac, spanId=5574e3a8d0ca1f8b, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":9,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=c0c69d8020589940, timestamp=1516884897485500, }
{traceId=a36971d06c2048ac, spanId=33b91bfc0bd58fe8, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=5574e3a8d0ca1f8b, timestamp=1516884897486500, }
{traceId=a36971d06c2048ac, spanId=33b91bfc0bd58fe8, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":9,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=5574e3a8d0ca1f8b, timestamp=1516884897488500, }
{traceId=a36971d06c2048ac, spanId=6ac94dc9434e9293, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":10,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897490500, }
{traceId=a36971d06c2048ac, spanId=6ac94dc9434e9293, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897493000, }
{traceId=a36971d06c2048ac, spanId=6ac94dc9434e9293, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897496000, }
{traceId=a36971d06c2048ac, spanId=6ac94dc9434e9293, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897498500, }
{traceId=a36971d06c2048ac, spanId=80544d07a4541e9e, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897500500, }
{traceId=a36971d06c2048ac, spanId=80544d07a4541e9e, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897502500, }
{traceId=a36971d06c2048ac, spanId=80544d07a4541e9e, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897505500, }
{traceId=a36971d06c2048ac, spanId=80544d07a4541e9e, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897507500, }
{traceId=a36971d06c2048ac, spanId=ababdec2e1082f6d, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897508500, }
{traceId=a36971d06c2048ac, spanId=ababdec2e1082f6d, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel-service":8,"ts-train-service":1,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897510000, }
{traceId=a36971d06c2048ac, spanId=ababdec2e1082f6d, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897516000, }
{traceId=a36971d06c2048ac, spanId=ababdec2e1082f6d, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":15,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897517500, }
{traceId=a36971d06c2048ac, spanId=877a7ad1316bca95, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":16,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897518500, }
{traceId=a36971d06c2048ac, spanId=877a7ad1316bca95, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":3,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897520000, }
{traceId=a36971d06c2048ac, spanId=877a7ad1316bca95, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897524000, }
{traceId=a36971d06c2048ac, spanId=877a7ad1316bca95, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":17,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897525500, }
{traceId=a36971d06c2048ac, spanId=882e9606416c2231, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":18,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897526500, }
{traceId=a36971d06c2048ac, spanId=882e9606416c2231, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-price-service":1,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897528000, }
{traceId=a36971d06c2048ac, spanId=882e9606416c2231, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897535000, }
{traceId=a36971d06c2048ac, spanId=882e9606416c2231, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":19,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897536500, }
{traceId=a36971d06c2048ac, spanId=bb5cd0592e9588aa, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":20,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897537500, }
{traceId=a36971d06c2048ac, spanId=bb5cd0592e9588aa, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":9,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897539000, }
{traceId=a36971d06c2048ac, spanId=bb5cd0592e9588aa, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897543000, }
{traceId=a36971d06c2048ac, spanId=bb5cd0592e9588aa, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":21,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897544500, }
{traceId=a36971d06c2048ac, spanId=df6e5a90986b1fd3, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":22,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=33b91bfc0bd58fe8, timestamp=1516884897545500, }
{traceId=a36971d06c2048ac, spanId=df6e5a90986b1fd3, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":11,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=33b91bfc0bd58fe8, timestamp=1516884897547000, }
{traceId=a36971d06c2048ac, spanId=df6e5a90986b1fd3, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=33b91bfc0bd58fe8, timestamp=1516884897550000, }
{traceId=a36971d06c2048ac, spanId=df6e5a90986b1fd3, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":23,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=33b91bfc0bd58fe8, timestamp=1516884897551500, }
{traceId=a36971d06c2048ac, spanId=33b91bfc0bd58fe8, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":10,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=5574e3a8d0ca1f8b, timestamp=1516884897553500, }
{traceId=a36971d06c2048ac, spanId=33b91bfc0bd58fe8, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":11,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=5574e3a8d0ca1f8b, timestamp=1516884897555500, }
{traceId=a36971d06c2048ac, spanId=5574e3a8d0ca1f8b, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=c0c69d8020589940, timestamp=1516884897557500, }
{traceId=a36971d06c2048ac, spanId=5574e3a8d0ca1f8b, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":9,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=c0c69d8020589940, timestamp=1516884897559500, }
{traceId=a36971d06c2048ac, spanId=91d7778efef6ed20, hostName=ts-travel-service, destName=ts-order-service, host=ts-travel-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, dest=ts-order-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=c0c69d8020589940, timestamp=1516884897560500, }
{traceId=a36971d06c2048ac, spanId=91d7778efef6ed20, hostName=ts-order-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-order-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":3,"ts-sso-service":4,"ts-preserve-service":11,"ts-order-other-service":2}, event=ts-order-service.OrderController.calculateSoldTicket, type=sr, parentId=c0c69d8020589940, timestamp=1516884897561500, }
