
=== TestCase6 case6\success\basic Success execution 1 ===
{traceId=d81c1ebcd3082d0d, spanId=d81c1ebcd3082d0d, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516878618116000, }
{traceId=d81c1ebcd3082d0d, spanId=a385f75b741664ba, hostName=ts-order-other-service, destName=ts-travel2-service, host=ts-order-other-service, clock={"ts-basic-service":24,"ts-travel2-service":10,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":12,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-order-other-service.OrderOtherController.calculateSoldTicket, type=ss, parentId=c97a046f0afd1317, timestamp=1516878618346500, }
{traceId=d81c1ebcd3082d0d, spanId=a385f75b741664ba, hostName=ts-travel2-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-travel2-service, clock={"ts-basic-service":24,"ts-travel2-service":11,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":12,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=c97a046f0afd1317, timestamp=1516878618348000, }
{traceId=d81c1ebcd3082d0d, spanId=dd8e1cebcfd0c01a, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":24,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":12,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=c97a046f0afd1317, timestamp=1516878618349000, }
{traceId=d81c1ebcd3082d0d, spanId=dd8e1cebcfd0c01a, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":13,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=c97a046f0afd1317, timestamp=1516878618350500, }
{traceId=d81c1ebcd3082d0d, spanId=a5618252f9014006, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=dd8e1cebcfd0c01a, timestamp=1516878618351500, }
{traceId=d81c1ebcd3082d0d, spanId=a5618252f9014006, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":25,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=dd8e1cebcfd0c01a, timestamp=1516878618352500, }
{traceId=d81c1ebcd3082d0d, spanId=2f275d1d1d95dede, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":26,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=a5618252f9014006, timestamp=1516878618353500, }
{traceId=d81c1ebcd3082d0d, spanId=2f275d1d1d95dede, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":26,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":13,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=a5618252f9014006, timestamp=1516878618355000, }
{traceId=d81c1ebcd3082d0d, spanId=2f275d1d1d95dede, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":26,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=a5618252f9014006, timestamp=1516878618358000, }
{traceId=d81c1ebcd3082d0d, spanId=2f275d1d1d95dede, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":27,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=a5618252f9014006, timestamp=1516878618359500, }
{traceId=d81c1ebcd3082d0d, spanId=a5618252f9014006, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":28,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":14,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=dd8e1cebcfd0c01a, timestamp=1516878618361500, }
{traceId=d81c1ebcd3082d0d, spanId=a5618252f9014006, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":28,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":15,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=dd8e1cebcfd0c01a, timestamp=1516878618362500, }
{traceId=d81c1ebcd3082d0d, spanId=dd8e1cebcfd0c01a, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":28,"ts-travel2-service":12,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":16,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=c97a046f0afd1317, timestamp=1516878618363500, }
{traceId=d81c1ebcd3082d0d, spanId=dd8e1cebcfd0c01a, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":28,"ts-travel2-service":13,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":16,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=c97a046f0afd1317, timestamp=1516878618365000, }
{traceId=d81c1ebcd3082d0d, spanId=1407553349485d55, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":28,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":16,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=c97a046f0afd1317, timestamp=1516878618366000, }
{traceId=d81c1ebcd3082d0d, spanId=1407553349485d55, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":28,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":17,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=c97a046f0afd1317, timestamp=1516878618368000, }
{traceId=d81c1ebcd3082d0d, spanId=0895ac9ddda48b97, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":28,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=1407553349485d55, timestamp=1516878618369000, }
{traceId=d81c1ebcd3082d0d, spanId=0895ac9ddda48b97, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":29,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=1407553349485d55, timestamp=1516878618371500, }
{traceId=d81c1ebcd3082d0d, spanId=ad69b4d54da102b8, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":30,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":14,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=0895ac9ddda48b97, timestamp=1516878618372500, }
{traceId=d81c1ebcd3082d0d, spanId=ad69b4d54da102b8, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":30,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":15,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=0895ac9ddda48b97, timestamp=1516878618374000, }
{traceId=d81c1ebcd3082d0d, spanId=ad69b4d54da102b8, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":30,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=0895ac9ddda48b97, timestamp=1516878618377000, }
{traceId=d81c1ebcd3082d0d, spanId=ad69b4d54da102b8, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":31,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=0895ac9ddda48b97, timestamp=1516878618378500, }
{traceId=d81c1ebcd3082d0d, spanId=0895ac9ddda48b97, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":18,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=1407553349485d55, timestamp=1516878618379500, }
{traceId=d81c1ebcd3082d0d, spanId=0895ac9ddda48b97, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":19,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=1407553349485d55, timestamp=1516878618382000, }
{traceId=d81c1ebcd3082d0d, spanId=1407553349485d55, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":20,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=c97a046f0afd1317, timestamp=1516878618384000, }
{traceId=d81c1ebcd3082d0d, spanId=1407553349485d55, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":32,"ts-travel2-service":15,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":20,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=c97a046f0afd1317, timestamp=1516878618386000, }
{traceId=d81c1ebcd3082d0d, spanId=0a92e240621a393d, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":20,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=c97a046f0afd1317, timestamp=1516878618387000, }
{traceId=d81c1ebcd3082d0d, spanId=0a92e240621a393d, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":21,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=c97a046f0afd1317, timestamp=1516878618388500, }
{traceId=d81c1ebcd3082d0d, spanId=86e08decd60f71dd, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=0a92e240621a393d, timestamp=1516878618390500, }
{traceId=d81c1ebcd3082d0d, spanId=86e08decd60f71dd, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":33,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=0a92e240621a393d, timestamp=1516878618392000, }
{traceId=d81c1ebcd3082d0d, spanId=c9e9d94d00785edb, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":16,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=86e08decd60f71dd, timestamp=1516878618394000, }
{traceId=d81c1ebcd3082d0d, spanId=c9e9d94d00785edb, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":17,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=86e08decd60f71dd, timestamp=1516878618395000, }
{traceId=d81c1ebcd3082d0d, spanId=c9e9d94d00785edb, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=86e08decd60f71dd, timestamp=1516878618398000, }
{traceId=d81c1ebcd3082d0d, spanId=c9e9d94d00785edb, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":35,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=86e08decd60f71dd, timestamp=1516878618399000, }
{traceId=d81c1ebcd3082d0d, spanId=86e08decd60f71dd, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":22,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=0a92e240621a393d, timestamp=1516878618400000, }
{traceId=d81c1ebcd3082d0d, spanId=86e08decd60f71dd, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":23,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=0a92e240621a393d, timestamp=1516878618401500, }
{traceId=d81c1ebcd3082d0d, spanId=0a92e240621a393d, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":24,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=c97a046f0afd1317, timestamp=1516878618402500, }
{traceId=d81c1ebcd3082d0d, spanId=0a92e240621a393d, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":36,"ts-travel2-service":17,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":24,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=c97a046f0afd1317, timestamp=1516878618404000, }
{traceId=d81c1ebcd3082d0d, spanId=9ff89a1c8221a022, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":24,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=c97a046f0afd1317, timestamp=1516878618405000, }
{traceId=d81c1ebcd3082d0d, spanId=9ff89a1c8221a022, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":25,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=c97a046f0afd1317, timestamp=1516878618406000, }
{traceId=d81c1ebcd3082d0d, spanId=f831dea876ae71ea, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=9ff89a1c8221a022, timestamp=1516878618407000, }
{traceId=d81c1ebcd3082d0d, spanId=f831dea876ae71ea, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":37,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=9ff89a1c8221a022, timestamp=1516878618408500, }
{traceId=d81c1ebcd3082d0d, spanId=531fc6491d474ad2, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=f831dea876ae71ea, timestamp=1516878618410500, }
{traceId=d81c1ebcd3082d0d, spanId=531fc6491d474ad2, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":19,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f831dea876ae71ea, timestamp=1516878618411500, }
{traceId=d81c1ebcd3082d0d, spanId=531fc6491d474ad2, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f831dea876ae71ea, timestamp=1516878618415500, }
{traceId=d81c1ebcd3082d0d, spanId=531fc6491d474ad2, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":39,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=f831dea876ae71ea, timestamp=1516878618416500, }
{traceId=d81c1ebcd3082d0d, spanId=f831dea876ae71ea, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":10,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=9ff89a1c8221a022, timestamp=1516878618417500, }
