
=== TestCase3 case3\fail1\basic-1 Fail execution 1 ===
{traceId=060aa1336a2c10de, spanId=060aa1336a2c10de, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516932508923000, }
{traceId=7689fc861a1ae08c, spanId=0d10b462e22a5a93, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":9,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=318f4c43ee185f53, timestamp=1516932518489500, }
{traceId=7689fc861a1ae08c, spanId=0d10b462e22a5a93, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=318f4c43ee185f53, timestamp=1516932518493500, }
{traceId=7689fc861a1ae08c, spanId=0d10b462e22a5a93, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":57,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=318f4c43ee185f53, timestamp=1516932518494500, }
{traceId=7689fc861a1ae08c, spanId=70931d6678ab3159, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=318f4c43ee185f53, timestamp=1516932518496500, }
{traceId=7689fc861a1ae08c, spanId=70931d6678ab3159, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":3,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=318f4c43ee185f53, timestamp=1516932518498000, }
{traceId=7689fc861a1ae08c, spanId=70931d6678ab3159, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=318f4c43ee185f53, timestamp=1516932518504000, }
{traceId=7689fc861a1ae08c, spanId=70931d6678ab3159, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":59,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=318f4c43ee185f53, timestamp=1516932518505500, }
{traceId=7689fc861a1ae08c, spanId=f89a42bec25d274e, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=318f4c43ee185f53, timestamp=1516932518506500, }
{traceId=7689fc861a1ae08c, spanId=f89a42bec25d274e, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":33,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=318f4c43ee185f53, timestamp=1516932518508000, }
{traceId=7689fc861a1ae08c, spanId=f89a42bec25d274e, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=318f4c43ee185f53, timestamp=1516932518511000, }
{traceId=7689fc861a1ae08c, spanId=f89a42bec25d274e, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":61,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=318f4c43ee185f53, timestamp=1516932518512500, }
{traceId=7689fc861a1ae08c, spanId=f7835e26bbc66007, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=318f4c43ee185f53, timestamp=1516932518513500, }
{traceId=7689fc861a1ae08c, spanId=f7835e26bbc66007, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":35,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=318f4c43ee185f53, timestamp=1516932518515000, }
{traceId=7689fc861a1ae08c, spanId=f7835e26bbc66007, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=318f4c43ee185f53, timestamp=1516932518518000, }
{traceId=7689fc861a1ae08c, spanId=f7835e26bbc66007, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":63,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=318f4c43ee185f53, timestamp=1516932518519500, }
{traceId=7689fc861a1ae08c, spanId=318f4c43ee185f53, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=570b2dd4e1a9c1ef, timestamp=1516932518520500, }
{traceId=7689fc861a1ae08c, spanId=318f4c43ee185f53, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":39,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=570b2dd4e1a9c1ef, timestamp=1516932518522500, }
{traceId=7689fc861a1ae08c, spanId=570b2dd4e1a9c1ef, hostName=ts-ticketinfo-service, destName=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=3dc342eb908de23e, timestamp=1516932518524500, }
{traceId=7689fc861a1ae08c, spanId=570b2dd4e1a9c1ef, hostName=ts-preserve-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":18,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=3dc342eb908de23e, timestamp=1516932518526500, }
{traceId=7689fc861a1ae08c, spanId=755bf322153998a8, hostName=ts-preserve-service, destName=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=3dc342eb908de23e, timestamp=1516932518528500, }
{traceId=7689fc861a1ae08c, spanId=755bf322153998a8, hostName=ts-seat-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":21,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=sr, parentId=3dc342eb908de23e, timestamp=1516932518531000, }
{traceId=7689fc861a1ae08c, spanId=9674096eda9f6676, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=755bf322153998a8, timestamp=1516932518533000, }
{traceId=7689fc861a1ae08c, spanId=9674096eda9f6676, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":47,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=755bf322153998a8, timestamp=1516932518534500, }
{traceId=7689fc861a1ae08c, spanId=9e3a9e6ccb7a2f80, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=9674096eda9f6676, timestamp=1516932518538500, }
{traceId=7689fc861a1ae08c, spanId=9e3a9e6ccb7a2f80, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":11,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=9674096eda9f6676, timestamp=1516932518540000, }
{traceId=7689fc861a1ae08c, spanId=9e3a9e6ccb7a2f80, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=9674096eda9f6676, timestamp=1516932518548000, }
{traceId=7689fc861a1ae08c, spanId=9e3a9e6ccb7a2f80, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":49,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=9674096eda9f6676, timestamp=1516932518549500, }
{traceId=7689fc861a1ae08c, spanId=9674096eda9f6676, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=755bf322153998a8, timestamp=1516932518550500, }
{traceId=7689fc861a1ae08c, spanId=9674096eda9f6676, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":23,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=755bf322153998a8, timestamp=1516932518552000, }
{traceId=7689fc861a1ae08c, spanId=6b2990f7098284ed, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-order-service, event=ts-seat-service.SeatController.create, type=cs, parentId=755bf322153998a8, timestamp=1516932518553000, }
{traceId=7689fc861a1ae08c, spanId=6b2990f7098284ed, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":9,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=755bf322153998a8, timestamp=1516932518555500, }
{traceId=7689fc861a1ae08c, spanId=6b2990f7098284ed, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=755bf322153998a8, timestamp=1516932518561500, }
{traceId=7689fc861a1ae08c, spanId=6b2990f7098284ed, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":25,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=755bf322153998a8, timestamp=1516932518564000, }
{traceId=7689fc861a1ae08c, spanId=97ba0e512eb50f0a, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=755bf322153998a8, timestamp=1516932518566000, }
{traceId=7689fc861a1ae08c, spanId=97ba0e512eb50f0a, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":51,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=755bf322153998a8, timestamp=1516932518567500, }
{traceId=7689fc861a1ae08c, spanId=3d480d028e1e4bfc, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=97ba0e512eb50f0a, timestamp=1516932518571500, }
{traceId=7689fc861a1ae08c, spanId=3d480d028e1e4bfc, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":11,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=97ba0e512eb50f0a, timestamp=1516932518573000, }
{traceId=7689fc861a1ae08c, spanId=3d480d028e1e4bfc, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=97ba0e512eb50f0a, timestamp=1516932518578000, }
{traceId=7689fc861a1ae08c, spanId=3d480d028e1e4bfc, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":53,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=97ba0e512eb50f0a, timestamp=1516932518579500, }
{traceId=7689fc861a1ae08c, spanId=97ba0e512eb50f0a, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=755bf322153998a8, timestamp=1516932518580500, }
{traceId=7689fc861a1ae08c, spanId=97ba0e512eb50f0a, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":27,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=755bf322153998a8, timestamp=1516932518582000, }
{traceId=7689fc861a1ae08c, spanId=755bf322153998a8, hostName=ts-seat-service, destName=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-seat-service.SeatController.create, type=ss, parentId=3dc342eb908de23e, timestamp=1516932518584000, }
{traceId=7689fc861a1ae08c, spanId=755bf322153998a8, hostName=ts-preserve-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":20,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=3dc342eb908de23e, timestamp=1516932518586500, }
{traceId=7689fc861a1ae08c, spanId=a159de94c9b70524, hostName=ts-preserve-service, destName=ts-order-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-order-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=3dc342eb908de23e, timestamp=1516932518588500, }
